time,x,y
2018-09-24 17:59:29.800899+00:00,17.312,8.351
2018-09-24 17:59:30+00:00,17.2988,8.025
2018-09-24 17:59:30.500000+00:00,17.2856,7.699000000000001
2018-09-24 17:59:31+00:00,17.2724,7.373
2018-09-24 17:59:31.500000+00:00,17.2592,7.047000000000001
2018-09-24 17:59:31.748899+00:00,17.246,6.721
2018-09-24 17:59:32+00:00,17.232000199999998,6.4066
2018-09-24 17:59:32.500000+00:00,17.218000399999998,6.0922
2018-09-24 17:59:33+00:00,17.2040006,5.7778
2018-09-24 17:59:33.500000+00:00,17.1900008,5.4634
2018-09-24 17:59:33.892899+00:00,17.176001,5.149
2018-09-24 17:59:34+00:00,17.1332505,4.704
2018-09-24 17:59:34.500000+00:00,17.0905,4.259
2018-09-24 17:59:35+00:00,17.0477495,3.814
2018-09-24 17:59:35.328899+00:00,17.004998999999998,3.369
2018-09-24 17:59:35.500000+00:00,16.689665833333333,3.3908333333333336
2018-09-24 17:59:36+00:00,16.374332666666664,3.412666666666667
2018-09-24 17:59:36.500000+00:00,16.0589995,3.4345
2018-09-24 17:59:37+00:00,15.743666333333332,3.4563333333333333
2018-09-24 17:59:37.500000+00:00,15.428333166666668,3.478166666666666
2018-09-24 17:59:37.745899+00:00,15.113,3.5
2018-09-24 17:59:38+00:00,14.805125,3.426
2018-09-24 17:59:38.500000+00:00,14.49725,3.352
2018-09-24 17:59:39+00:00,14.189375,3.278
2018-09-24 17:59:39.500000+00:00,13.8815,3.204
2018-09-24 17:59:40+00:00,13.573625,3.13
2018-09-24 17:59:40.500000+00:00,13.26575,3.056
2018-09-24 17:59:41+00:00,12.957875,2.982
2018-09-24 17:59:41.495899+00:00,12.65,2.908
2018-09-24 17:59:41.500000+00:00,12.390142857142855,2.9294285714285717
2018-09-24 17:59:42+00:00,12.130285714285714,2.950857142857142
2018-09-24 17:59:42.500000+00:00,11.870428571428572,2.972285714285714
2018-09-24 17:59:43+00:00,11.61057142857143,2.9937142857142858
2018-09-24 17:59:43.500000+00:00,11.350714285714286,3.015142857142857
2018-09-24 17:59:44+00:00,11.090857142857145,3.0365714285714285
2018-09-24 17:59:44.098899+00:00,10.831,3.058
2018-09-24 17:59:44.500000+00:00,10.5532,3.0638
2018-09-24 17:59:45+00:00,10.2754,3.0696
2018-09-24 17:59:45.500000+00:00,9.9976,3.0754
2018-09-24 17:59:46+00:00,9.7198,3.0812
2018-09-24 17:59:46.117899+00:00,9.442,3.087
2018-09-24 17:59:46.500000+00:00,9.0736,3.0086
2018-09-24 17:59:47+00:00,8.7052,2.9302
2018-09-24 17:59:47.500000+00:00,8.3368,2.8518
2018-09-24 17:59:48+00:00,7.9684,2.7734
